SUBVENTION_SCHEDULE_ID,LOAN_ID,CORE_LOAN_ID,ARN,DUE_DATE,CLOSED_DATE,TENOR,INSTALLMENT_NO,TRANS_TYPE,PRINCIPAL,CARRYING_AMT,SUBVEN_AMT,MONTHLY_RATE,EFFECTIVE_RATE,PRINCIPAL_AMT,INTEREST_AMT,EFFECTIVE_INT,SUBVEN_AMORTI,SUBVEN_BALANCE,PARTNER_ID,PARTNER_CODE,PRODUCT_CODE,SPECIAL_CODE,CAMPAIGN_CODE,BRANCH_CODE,STATUS,CREATOR,CREATE_DATE,MODIFIER,MODIFY_DATE,TRANS_DATE
1122,2012051865,100235489,2012070001673192,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT_POST,4196195,3480353,715842,3.750000,7.362936,315198,157357,256256,98899,616943,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1123,2012051865,100235489,2012070001673192,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT_POST,3880997,3264054,616943,3.750000,7.362936,327018,145537,240330,94793,522150,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1124,2012051865,100235489,2012070001673192,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT_POST,3553979,3031829,522150,3.750000,7.362936,339281,133274,223232,89958,432192,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1125,2012051865,100235489,2012070001673192,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT_POST,3214698,2782506,432192,3.750000,7.362936,352004,120551,204874,84323,347869,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1126,2012051865,100235489,2012070001673192,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT_POST,2862694,2514825,347869,3.750000,7.362936,365204,107351,185165,77814,270055,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1127,2012051865,100235489,2012070001673192,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT_POST,2497490,2227435,270055,3.750000,7.362936,378899,93656,164005,70349,199706,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1128,2012051865,100235489,2012070001673192,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT_POST,2118591,1918885,199706,3.750000,7.362936,393108,79447,141286,61839,137867,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1129,2012051865,100235489,2012070001673192,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT_POST,1725483,1587616,137867,3.750000,7.362936,407849,64706,116895,52189,85678,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1130,2012051865,100235489,2012070001673192,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT_POST,1317634,1231956,85678,3.750000,7.362936,423144,49411,90708,41297,44381,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1131,2012051865,100235489,2012070001673192,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT_POST,894490,850109,44381,3.750000,7.362936,439012,33543,62593,29050,15331,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
1132,2012051865,100235489,2012070001673192,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT_POST,455478,440147,15331,3.750000,7.362936,455478,17080,32408,15331,0,24,MW1,SFNFIX,FTCDZO,FTCDZO,2,1,baont,09DEC2020:14:55:57,,,
993,2011301530,100235373,2011300001672525,01DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,13999000,13362682,636318,3.750000,4.555218,,,,636318,636318,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
994,2011301530,100235373,2011300001672525,01DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,13999000,13362682,636318,3.750000,4.555218,,,,699950,636318,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
995,2011301530,100235373,2011300001672525,01DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,13999000,13362682,636318,3.750000,4.555218,,,,63632,636318,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
996,2011301530,100235373,2011300001672525,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT_POST,13999000,13362682,636318,3.750000,4.555218,945104,524963,608699,83736,552582,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
997,2011301530,100235373,2011300001672525,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT_POST,13053896,12501314,552582,3.750000,4.555218,980546,489521,569462,79941,472641,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
998,2011301530,100235373,2011300001672525,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT_POST,12073350,11600709,472641,3.750000,4.555218,1017316,452751,528438,75687,396954,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
999,2011301530,100235373,2011300001672525,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT_POST,11056034,10659080,396954,3.750000,4.555218,1055466,414601,485544,70943,326011,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1000,2011301530,100235373,2011300001672525,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT_POST,10000568,9674557,326011,3.750000,4.555218,1095046,375021,440697,65676,260335,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1001,2011301530,100235373,2011300001672525,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT_POST,8905522,8645187,260335,3.750000,4.555218,1136110,333957,393807,59850,200485,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1002,2011301530,100235373,2011300001672525,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT_POST,7769412,7568927,200485,3.750000,4.555218,1178714,291353,344781,53428,147057,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1003,2011301530,100235373,2011300001672525,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT_POST,6590698,6443641,147057,3.750000,4.555218,1222916,247151,293522,46371,100686,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1004,2011301530,100235373,2011300001672525,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT_POST,5367782,5267096,100686,3.750000,4.555218,1268775,201292,239928,38636,62050,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1005,2011301530,100235373,2011300001672525,30SEP2021:00:00:00,,12,10,SUBVENTION_AMORTIZATION_VAT_POST,4099007,4036957,62050,3.750000,4.555218,1316354,153713,183892,30179,31871,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1006,2011301530,100235373,2011300001672525,31OCT2021:00:00:00,,12,11,SUBVENTION_AMORTIZATION_VAT_POST,2782653,2750782,31871,3.750000,4.555218,1365718,104349,125304,20955,10916,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1007,2011301530,100235373,2011300001672525,30NOV2021:00:00:00,,12,12,SUBVENTION_AMORTIZATION_VAT_POST,1416935,1406019,10916,3.750000,4.555218,1416935,53135,64047,10916,0,115,TVT2,SFNFIX,FT2WZO,FT2WZO,23,1,baont,05DEC2020:09:57:40,,,
1008,2011301529,100235375,2011300001672526,01DEC2020:00:00:00,,24,0,DISBURSE_SUBVENTION_VAT,18000000,15545455,2454545,3.750000,5.217431,,,,2454545,2454545,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1009,2011301529,100235375,2011300001672526,01DEC2020:00:00:00,,24,0,DISBURSE_SUBVENTION_VAT_TOTAL,18000000,15545455,2454545,3.750000,5.217431,,,,2700000,2454545,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1010,2011301529,100235375,2011300001672526,01DEC2020:00:00:00,,24,0,DISBURSE_SUBVENTION_VAT_AMT,18000000,15545455,2454545,3.750000,5.217431,,,,245455,2454545,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1011,2011301529,100235375,2011300001672526,31DEC2020:00:00:00,,24,1,SUBVENTION_AMORTIZATION_VAT,18000000,15545455,2454545,3.750000,5.217431,475540,675000,811073,136073,2318472,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1012,2011301529,100235375,2011300001672526,31JAN2021:00:00:00,,24,2,SUBVENTION_AMORTIZATION_VAT,17524460,15205988,2318472,3.750000,5.217431,493373,657167,793362,136195,2182277,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1013,2011301529,100235375,2011300001672526,28FEB2021:00:00:00,,24,3,SUBVENTION_AMORTIZATION_VAT,17031087,14848810,2182277,3.750000,5.217431,511874,638666,774726,136060,2046217,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1014,2011301529,100235375,2011300001672526,31MAR2021:00:00:00,,24,4,SUBVENTION_AMORTIZATION_VAT,16519213,14472996,2046217,3.750000,5.217431,531070,619470,755119,135649,1910568,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1015,2011301529,100235375,2011300001672526,30APR2021:00:00:00,,24,5,SUBVENTION_AMORTIZATION_VAT,15988143,14077575,1910568,3.750000,5.217431,550985,599555,734488,134933,1775635,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1016,2011301529,100235375,2011300001672526,31MAY2021:00:00:00,,24,6,SUBVENTION_AMORTIZATION_VAT,15437158,13661523,1775635,3.750000,5.217431,571647,578893,712781,133888,1641747,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1017,2011301529,100235375,2011300001672526,30JUN2021:00:00:00,,24,7,SUBVENTION_AMORTIZATION_VAT,14865511,13223764,1641747,3.750000,5.217431,593083,557457,689941,132484,1509263,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1018,2011301529,100235375,2011300001672526,31JUL2021:00:00:00,,24,8,SUBVENTION_AMORTIZATION_VAT,14272428,12763165,1509263,3.750000,5.217431,615324,535216,665909,130693,1378570,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1019,2011301529,100235375,2011300001672526,31AUG2021:00:00:00,,24,9,SUBVENTION_AMORTIZATION_VAT,13657104,12278534,1378570,3.750000,5.217431,638399,512141,640624,128483,1250087,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1020,2011301529,100235375,2011300001672526,30SEP2021:00:00:00,,24,10,SUBVENTION_AMORTIZATION_VAT,13018705,11768618,1250087,3.750000,5.217431,662339,488201,614020,125819,1124268,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1021,2011301529,100235375,2011300001672526,31OCT2021:00:00:00,,24,11,SUBVENTION_AMORTIZATION_VAT,12356366,11232098,1124268,3.750000,5.217431,687176,463364,586027,122663,1001605,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1022,2011301529,100235375,2011300001672526,30NOV2021:00:00:00,,24,12,SUBVENTION_AMORTIZATION_VAT,11669190,10667585,1001605,3.750000,5.217431,712945,437595,556574,118979,882626,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1023,2011301529,100235375,2011300001672526,31DEC2021:00:00:00,,24,13,SUBVENTION_AMORTIZATION_VAT,10956245,10073619,882626,3.750000,5.217431,739681,410859,525584,114725,767901,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1024,2011301529,100235375,2011300001672526,31JAN2022:00:00:00,,24,14,SUBVENTION_AMORTIZATION_VAT,10216564,9448663,767901,3.750000,5.217431,767419,383121,492977,109856,658045,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1025,2011301529,100235375,2011300001672526,28FEB2022:00:00:00,,24,15,SUBVENTION_AMORTIZATION_VAT,9449145,8791100,658045,3.750000,5.217431,796197,354343,458670,104327,553718,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1026,2011301529,100235375,2011300001672526,31MAR2022:00:00:00,,24,16,SUBVENTION_AMORTIZATION_VAT,8652948,8099230,553718,3.750000,5.217431,826054,324486,422572,98086,455632,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1027,2011301529,100235375,2011300001672526,30APR2022:00:00:00,,24,17,SUBVENTION_AMORTIZATION_VAT,7826894,7371262,455632,3.750000,5.217431,857031,293509,384591,91082,364550,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1028,2011301529,100235375,2011300001672526,31MAY2022:00:00:00,,24,18,SUBVENTION_AMORTIZATION_VAT,6969863,6605313,364550,3.750000,5.217431,889170,261370,344628,83258,281292,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1029,2011301529,100235375,2011300001672526,30JUN2022:00:00:00,,24,19,SUBVENTION_AMORTIZATION_VAT,6080693,5799401,281292,3.750000,5.217431,922514,228026,302580,74554,206738,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1030,2011301529,100235375,2011300001672526,31JUL2022:00:00:00,,24,20,SUBVENTION_AMORTIZATION_VAT,5158179,4951441,206738,3.750000,5.217431,957108,193432,258338,64906,141832,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1031,2011301529,100235375,2011300001672526,31AUG2022:00:00:00,,24,21,SUBVENTION_AMORTIZATION_VAT,4201071,4059239,141832,3.750000,5.217431,993000,157540,211788,54248,87584,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1032,2011301529,100235375,2011300001672526,30SEP2022:00:00:00,,24,22,SUBVENTION_AMORTIZATION_VAT,3208071,3120487,87584,3.750000,5.217431,1030237,120303,162809,42506,45078,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1033,2011301529,100235375,2011300001672526,31OCT2022:00:00:00,,24,23,SUBVENTION_AMORTIZATION_VAT,2177834,2132756,45078,3.750000,5.217431,1068871,81669,111275,29606,15472,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1034,2011301529,100235375,2011300001672526,30NOV2022:00:00:00,,24,24,SUBVENTION_AMORTIZATION_VAT,1108963,1093491,15472,3.750000,5.217431,1108963,41586,57052,15472,0,114,TVT1,SFNFIX,FT2WZO,FT2WZO,21,1,baont,05DEC2020:09:57:40,,,
1036,2012051858,100235495,2012050001673145,08DEC2020:00:00:00,,21,0,DISBURSE_SUBVENTION,40000000,35200000,4800000,3.750000,5.166936,,,,4800000,4800000,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1037,2012051858,100235495,2012050001673145,31DEC2020:00:00:00,,21,1,SUBVENTION_AMORTIZATION,40000000,35200000,4800000,3.750000,5.166936,1285945,1500000,1818761,318761,4481239,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1038,2012051858,100235495,2012050001673145,31JAN2021:00:00:00,,21,2,SUBVENTION_AMORTIZATION,38714055,34232816,4481239,3.750000,5.166936,1334168,1451777,1768788,317011,4164228,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1039,2012051858,100235495,2012050001673145,28FEB2021:00:00:00,,21,3,SUBVENTION_AMORTIZATION,37379887,33215659,4164228,3.750000,5.166936,1384199,1401746,1716232,314486,3849742,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1040,2012051858,100235495,2012050001673145,31MAR2021:00:00:00,,21,4,SUBVENTION_AMORTIZATION,35995688,32145946,3849742,3.750000,5.166936,1436107,1349838,1660960,311122,3538620,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1041,2012051858,100235495,2012050001673145,30APR2021:00:00:00,,21,5,SUBVENTION_AMORTIZATION,34559581,31020961,3538620,3.750000,5.166936,1489961,1295984,1602833,306849,3231771,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1042,2012051858,100235495,2012050001673145,31MAY2021:00:00:00,,21,6,SUBVENTION_AMORTIZATION,33069620,29837849,3231771,3.750000,5.166936,1545834,1240111,1541703,301592,2930179,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1043,2012051858,100235495,2012050001673145,30JUN2021:00:00:00,,21,7,SUBVENTION_AMORTIZATION,31523786,28593607,2930179,3.750000,5.166936,1603803,1182142,1477413,295271,2634908,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1044,2012051858,100235495,2012050001673145,31JUL2021:00:00:00,,21,8,SUBVENTION_AMORTIZATION,29919983,27285075,2634908,3.750000,5.166936,1663946,1121999,1409802,287803,2347105,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1045,2012051858,100235495,2012050001673145,31AUG2021:00:00:00,,21,9,SUBVENTION_AMORTIZATION,28256037,25908932,2347105,3.750000,5.166936,1726344,1059601,1338698,279097,2068008,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1046,2012051858,100235495,2012050001673145,30SEP2021:00:00:00,,21,10,SUBVENTION_AMORTIZATION,26529693,24461685,2068008,3.750000,5.166936,1791082,994863,1263920,269057,1798951,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1047,2012051858,100235495,2012050001673145,31OCT2021:00:00:00,,21,11,SUBVENTION_AMORTIZATION,24738611,22939660,1798951,3.750000,5.166936,1858247,927698,1185278,257580,1541371,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1048,2012051858,100235495,2012050001673145,30NOV2021:00:00:00,,21,12,SUBVENTION_AMORTIZATION,22880364,21338993,1541371,3.750000,5.166936,1927931,858014,1102572,244558,1296813,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1049,2012051858,100235495,2012050001673145,31DEC2021:00:00:00,,21,13,SUBVENTION_AMORTIZATION,20952433,19655620,1296813,3.750000,5.166936,2000229,785716,1015593,229877,1066936,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1050,2012051858,100235495,2012050001673145,31JAN2022:00:00:00,,21,14,SUBVENTION_AMORTIZATION,18952204,17885268,1066936,3.750000,5.166936,2075237,710708,924120,213412,853524,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1051,2012051858,100235495,2012050001673145,28FEB2022:00:00:00,,21,15,SUBVENTION_AMORTIZATION,16876967,16023443,853524,3.750000,5.166936,2153059,632886,827921,195035,658489,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1052,2012051858,100235495,2012050001673145,31MAR2022:00:00:00,,21,16,SUBVENTION_AMORTIZATION,14723908,14065419,658489,3.750000,5.166936,2233798,552147,726751,174604,483885,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1053,2012051858,100235495,2012050001673145,30APR2022:00:00:00,,21,17,SUBVENTION_AMORTIZATION,12490110,12006225,483885,3.750000,5.166936,2317566,468379,620354,151975,331910,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1054,2012051858,100235495,2012050001673145,31MAY2022:00:00:00,,21,18,SUBVENTION_AMORTIZATION,10172544,9840634,331910,3.750000,5.166936,2404475,381470,508459,126989,204921,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1055,2012051858,100235495,2012050001673145,30JUN2022:00:00:00,,21,19,SUBVENTION_AMORTIZATION,7768069,7563148,204921,3.750000,5.166936,2494642,291303,390783,99480,105441,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1056,2012051858,100235495,2012050001673145,31JUL2022:00:00:00,,21,20,SUBVENTION_AMORTIZATION,5273427,5167986,105441,3.750000,5.166936,2588191,197754,267027,69273,36168,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1057,2012051858,100235495,2012050001673145,31AUG2022:00:00:00,,21,21,SUBVENTION_AMORTIZATION,2685236,2649068,36168,3.750000,5.166936,2685236,100696,136876,36168,0,20201025077,ILA1,SFNFIX,NPCDZO,NPCDZO,38,1,baont,09DEC2020:14:55:57,,,
1058,2012051864,100235483,2012070001673195,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_POST,11890000,11349545,540455,3.750000,4.555218,,,,540455,540455,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1059,2012051864,100235483,2012070001673195,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL_POST,11890000,11349545,540455,3.750000,4.555218,,,,594500,540455,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1060,2012051864,100235483,2012070001673195,08DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT_POST,11890000,11349545,540455,3.750000,4.555218,,,,54045,540455,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1061,2012051864,100235483,2012070001673195,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT_POST,11890000,11349545,540455,3.750000,4.555218,802721,445875,516997,71122,469333,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1062,2012051864,100235483,2012070001673195,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT_POST,11087279,10617946,469333,3.750000,4.555218,832823,415773,483671,67898,401435,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1063,2012051864,100235483,2012070001673195,28FEB2021:00:00:00,,12,3,SUBVENTION_AMORTIZATION_VAT_POST,10254456,9853021,401435,3.750000,4.555218,864054,384542,448827,64285,337150,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1064,2012051864,100235483,2012070001673195,31MAR2021:00:00:00,,12,4,SUBVENTION_AMORTIZATION_VAT_POST,9390402,9053252,337150,3.750000,4.555218,896456,352140,412395,60255,276895,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1065,2012051864,100235483,2012070001673195,30APR2021:00:00:00,,12,5,SUBVENTION_AMORTIZATION_VAT_POST,8493946,8217051,276895,3.750000,4.555218,930073,318523,374305,55782,221113,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1066,2012051864,100235483,2012070001673195,31MAY2021:00:00:00,,12,6,SUBVENTION_AMORTIZATION_VAT_POST,7563873,7342760,221113,3.750000,4.555218,964951,283645,334479,50834,170279,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1067,2012051864,100235483,2012070001673195,30JUN2021:00:00:00,,12,7,SUBVENTION_AMORTIZATION_VAT_POST,6598922,6428643,170279,3.750000,4.555218,1001136,247460,292839,45379,124900,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1068,2012051864,100235483,2012070001673195,31JUL2021:00:00:00,,12,8,SUBVENTION_AMORTIZATION_VAT_POST,5597786,5472886,124900,3.750000,4.555218,1038679,209917,249302,39385,85515,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1069,2012051864,100235483,2012070001673195,31AUG2021:00:00:00,,12,9,SUBVENTION_AMORTIZATION_VAT_POST,4559107,4473592,85515,3.750000,4.555218,1077629,170967,203782,32815,52700,114,TVT1,SFNFIX,FT2WZO,FT2WZO,17,1,baont,09DEC2020:14:55:57,,,
1331,2012071913,100235579,2012070001673184,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT,10000000,6175000,3825000,3.750000,13.140864,,,,3825000,3825000,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,9,baont,14DEC2020:13:43:19,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1332,2012071913,100235579,2012070001673184,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_TOTAL,10000000,6175000,3825000,3.750000,13.140864,,,,4207500,3825000,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,9,baont,14DEC2020:13:43:19,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1333,2012071913,100235579,2012070001673184,09DEC2020:00:00:00,,12,0,DISBURSE_SUBVENTION_VAT_AMT,10000000,6175000,3825000,3.750000,13.140864,,,,382500,3825000,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,9,baont,14DEC2020:13:43:19,baont,14DEC2020:13:51:31,09DEC2020:00:00:00
1334,2012071913,100235579,2012070001673184,31DEC2020:00:00:00,,12,1,SUBVENTION_AMORTIZATION_VAT,10000000,6175000,3825000,3.750000,13.140864,675123,375000,811448,436448,3388552,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
1335,2012071913,100235579,2012070001673184,31JAN2021:00:00:00,,12,2,SUBVENTION_AMORTIZATION_VAT,9324877,5936325,3388552,3.750000,13.140864,700440,349683,780084,430401,2958151,15,NK1,SFNFIX,FTCDZO,FTCDZO,27,1,baont,14DEC2020:13:43:19,,,09DEC2020:00:00:00
